"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-04-22","55","68","46"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-04-23","54","68","43"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-04-24","55","67","47"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-04-25","53","61","46"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-04-26","58","72","41"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-04-27","66","78","54"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-04-28","67","91","46"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-04-29","71","90","49"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-04-30","71","88","51"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-05-01","69","86","51"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-05-02","67","84","49"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-05-03","64","82","46"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-05-04","60","78","42"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-05-05","56","70","46"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-05-06","56","68","49"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-05-07","50","60","41"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-05-08","48","58","41"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-05-09","56","70","44"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-05-10","64","85","43"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-05-11","66","81","48"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-05-12","60","78","45"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-05-13","56","69","44"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-05-14","49","58","43"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-05-15","52","63","43"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-05-16","56","68","39"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-05-17","59","72","47"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-05-18","56","65","45"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-05-19","58","74","40"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-05-20","59","74","46"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-05-21","55","64","48"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-05-22","55","63","50"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-05-23","59","72","50"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-05-24","60","76","44"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-05-25","62","78","44"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-05-26","62","80","48"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-05-27","65","83","45"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-05-28","70","91","47"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-05-29","74","95","52"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-05-30","76","97","54"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-05-31","74","93","53"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-06-01","68","85","50"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-06-02","67","84","48"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-06-03","62","74","47"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-06-04","61","72","52"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-06-05","62","77","49"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-06-06","66","83","47"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-06-07","74","93","51"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-06-08","80","99","58"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-06-09","70","82","60"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-06-10","71","84","59"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-06-11","71","87","55"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-06-12","77","95","60"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-06-13","72","88","55"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-06-14","77","99","56"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-06-15","80","100","57"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-06-16","79","100","58"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-06-17","79","100","55"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-06-18","80","101","56"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-06-19","81","102","59"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-06-20","81","102","57"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-06-21","80","97","60"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-06-22","78","98","54"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-06-23","77","96","57"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-06-24","76","94","55"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-06-25","79","98","56"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-06-26","82","103","61"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-06-27","79","93","61"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-06-28","84","96","73"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-06-29","84","102","68"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-06-30","83","103","68"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-07-01","80","92","70"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-07-02","79","95","62"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-07-03","79","98","58"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-07-04","78","96","59"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-07-05","75","93","58"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-07-06","74","92","55"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-07-07","73","91","54"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-07-08","67","81","52"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-07-09","64","75","54"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-07-10","65","79","49"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-07-11","70","87","50"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-07-12","73","92","52"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-07-13","74","93","53"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-07-14","75","92","56"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-07-15","73","90","57"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-07-16","74","95","52"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-07-17","76","96","54"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-07-18","65","75","57"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-07-19","70","84","62"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-07-20","72","82","65"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-07-21","75","86","65"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-07-22","71","83","62"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-07-23","74","88","63"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-07-24","75","92","60"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-07-25","76","92","57"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-07-26","75","89","59"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-07-27","73","91","55"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-07-28","77","97","56"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-07-29","81","100","61"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-07-30","78","96","68"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-07-31","79","93","66"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-08-01","79","98","59"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-08-02","79","98","60"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-08-03","77","97","56"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-08-04","78","96","57"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-08-05","80","97","60"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-08-06","79","95","60"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-08-07","73","88","57"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-08-08","69","89","52"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-08-09","71","91","50"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-08-10","69","88","50"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-08-11","71","93","50"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-08-12","77","100","52"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-08-13","84","103","63"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-08-14","83","102","64"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-08-15","85","104","63"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-08-16","85","105","65"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-08-17","82","100","63"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-08-18","76","96","59"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-08-19","75","94","56"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-08-20","74","91","55"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-08-21","71","89","55"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-08-22","73","92","54"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-08-23","78","100","57"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-08-24","81","103","57"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-08-25","78","98","65"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-08-26","81","98","66"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-08-27","83","102","63"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-08-28","85","102","66"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-08-29","82","100","63"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-08-30","78","95","62"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-08-31","74","91","56"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-09-01","69","90","53"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-09-02","70","88","58"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-09-03","67","86","55"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-09-04","65","81","55"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-09-05","67","87","48"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-09-06","72","93","50"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-09-07","78","96","59"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-09-08","82","100","62"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-09-09","81","100","67"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-09-10","79","94","64"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-09-11","81","99","64"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-09-12","76","89","61"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-09-13","76","94","58"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-09-14","71","83","60"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-09-15","69","79","62"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-09-16","64","77","55"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-09-17","66","84","49"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-09-18","71","89","54"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-09-19","76","96","60"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-09-20","79","99","60"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-09-21","78","100","64"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-09-22","72","88","59"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-09-23","75","96","56"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-09-24","80","99","60"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-09-25","80","97","62"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-09-26","80","97","64"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-09-27","75","97","56"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-09-28","73","93","56"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-09-29","72","93","51"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-09-30","75","97","56"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-10-01","69","84","57"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-10-02","65","82","49"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-10-03","69","86","54"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-10-04","58","64","52"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-10-05","57","73","46"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-10-06","62","75","48"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-10-07","68","83","52"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-10-08","74","90","57"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-10-09","80","93","64"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-10-10","77","94","62"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-10-11","76","96","58"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-10-12","75","94","59"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-10-13","76","92","64"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-10-14","72","86","59"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-10-15","69","83","59"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-10-16","66","73","62"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-10-17","69","82","59"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-10-18","65","77","55"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-10-19","60","73","51"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-10-20","62","74","49"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-10-21","63","77","49"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-10-22","62","81","45"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-10-23","64","81","48"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-10-24","68","81","57"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-10-25","66","83","51"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-10-26","64","82","48"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-10-27","65","86","48"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-10-28","67","81","57"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-10-29","60","70","48"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-10-30","65","76","48"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-10-31","67","85","54"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-11-01","67","90","50"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-11-02","55","73","44"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-11-03","49","60","40"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-11-04","46","58","33"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-11-05","49","61","33"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-11-06","54","63","43"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-11-07","55","67","45"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-11-08","55","74","40"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-11-09","51","60","42"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-11-10","45","57","33"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-11-11","49","59","36"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-11-12","54","64","45"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-11-13","57","68","48"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-11-14","54","71","42"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-11-15","47","63","38"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-11-16","42","49","39"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-11-17","49","62","38"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-11-18","58","77","42"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-11-19","59","71","48"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-11-20","64","74","50"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-11-21","62","71","55"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-11-22","58","69","48"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-11-23","58","78","45"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-11-24","53","67","39"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-11-25","47","55","32"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-11-26","41","48","31"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-11-27","43","52","32"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-11-28","42","50","32"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-11-29","43","53","37"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-11-30","41","52","32"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-12-01","47","59","36"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-12-02","51","60","39"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-12-03","54","72","39"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-12-04","47","62","34"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-12-05","50","58","43"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-12-06","55","69","47"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-12-07","57","66","44"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-12-08","61","70","54"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-12-09","58","80","45"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-12-10","54","69","38"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-12-11","46","54","35"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-12-12","43","54","34"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-12-13","46","64","32"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-12-14","38","46","33"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-12-15","38","48","29"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-12-16","39","52","31"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-12-17","42","55","30"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-12-18","45","54","38"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-12-19","45","63","32"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-12-20","41","54","33"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-12-21","45","61","33"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-12-22","56","62","51"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-12-23","46","60","34"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-12-24","43","57","29"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-12-25","38","48","30"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-12-26","41","48","30"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-12-27","37","46","25"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-12-28","36","52","23"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-12-29","37","49","29"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-12-30","38","59","23"
"USR0000CACT","ACTON CALIFORNIA, CA US","2015-12-31","42","49","35"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-01-01","38","47","32"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-01-02","43","50","37"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-01-03","45","52","39"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-01-04","49","60","41"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-01-05","45","49","38"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-01-06","41","48","36"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-01-07","42","49","36"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-01-08","40","53","31"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-01-09","41","52","32"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-01-10","46","52","42"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-01-11","47","52","39"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-01-12","44","52","36"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-01-13","46","66","32"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-01-14","45","62","33"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-01-15","46","63","33"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-01-16","52","69","38"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-01-17","52","67","40"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-01-18","49","57","40"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-01-19","49","58","39"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-01-20","52","67","42"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-01-21","51","58","46"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-01-22","50","65","43"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-01-23","49","62","37"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-01-24","47","59","34"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-01-25","51","60","42"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-01-26","53","61","43"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-01-27","51","57","44"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-01-28","55","67","46"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-01-29","60","77","47"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-01-30","53","66","40"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-01-31","46","52","38"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-02-01","39","45","34"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-02-02","41","54","28"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-02-03","42","52","37"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-02-04","47","57","38"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-02-05","51","62","42"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-02-06","54","64","45"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-02-07","60","70","48"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-02-08","65","70","61"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-02-09","64","76","56"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-02-10","61","74","49"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-02-11","60","74","48"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-02-12","59","74","46"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-02-13","59","75","41"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-02-14","64","74","50"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-02-15","68","76","58"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-02-16","64","77","50"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-02-17","55","74","43"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-02-18","52","62","41"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-02-19","50","66","35"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-02-22","65","73","52"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-02-23","59","69","53"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-02-24","57","69","48"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-02-25","59","72","48"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-02-26","61","80","46"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-02-27","61","80","46"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-02-28","62","78","46"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-02-29","63","81","48"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-03-01","63","83","46"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-03-02","60","80","43"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-03-03","58","78","42"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-03-04","56","74","40"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-03-05","54","63","43"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-03-06","52","60","40"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-03-07","43","48","37"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-03-08","50","65","41"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-03-09","55","71","39"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-03-10","60","78","44"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-03-11","49","63","38"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-03-12","48","61","36"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-03-13","49","60","36"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-03-14","55","66","47"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-03-15","59","71","49"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-03-16","60","75","47"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-03-17","62","80","45"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-03-18","61","81","45"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-03-19","60","80","45"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-03-20","59","77","42"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-03-21","55","69","40"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-03-22","50","59","39"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-03-23","55","67","44"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-03-24","59","77","45"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-03-25","61","79","41"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-03-26","59","75","44"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-03-27","60","76","44"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-03-28","52","61","40"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-03-29","44","56","35"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-03-30","45","59","31"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-03-31","52","71","33"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-04-01","58","75","39"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-04-02","62","79","43"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-04-03","62","80","43"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-04-04","63","80","45"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-04-05","67","85","48"
"USR0000CACT","ACTON CALIFORNIA, CA US","2016-04-06","71","86","52"
