"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-05-06","60","76","45"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-05-07","62","77","47"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-05-08","63","77","48"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-05-09","70","88","51"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-05-10","59","70","46"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-05-11","52","66","34"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-05-12","61","79","45"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-05-13","62","81","40"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-05-14","60","78","40"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-05-15","56","70","40"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-05-16","53","61","42"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-05-17","61","77","42"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-05-18","68","86","50"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-05-19","72","90","52"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-05-20","76","95","55"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-05-21","80","100","61"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-05-22","82","101","61"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-05-23","73","90","59"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-05-24","62","78","53"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-05-25","60","68","52"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-05-26","71","91","49"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-05-27","79","98","58"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-05-28","78","97","57"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-05-29","75","93","56"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-05-30","69","87","50"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-05-31","67","86","46"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-06-01","69","91","47"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-06-02","70","91","46"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-06-03","70","90","47"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-06-04","75","95","53"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-06-05","72","90","52"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-06-06","71","89","48"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-06-07","67","84","47"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-06-08","58","69","46"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-06-09","62","81","41"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-06-10","64","82","43"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-06-11","69","89","45"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-06-12","74","96","50"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-06-13","80","103","58"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-06-14","86","105","66"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-06-15","78","98","56"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-06-16","72","92","55"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-06-17","71","90","54"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-06-18","71","91","51"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-06-19","69","86","52"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-06-20","75","96","51"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-06-21","79","97","58"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-06-22","76","94","57"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-06-23","74","91","56"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-06-24","73","92","52"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-06-25","76","93","56"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-06-26","80","96","58"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-06-27","80","97","60"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-06-28","79","97","59"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-06-29","78","96","58"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-06-30","75","93","55"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-07-01","74","92","52"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-07-02","72","90","51"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-07-03","67","85","50"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-07-04","66","83","46"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-07-05","66","85","45"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-07-06","68","87","48"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-07-07","67","88","46"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-07-08","67","85","45"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-07-09","67","85","46"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-07-10","67","86","47"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-07-11","69","90","48"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-07-12","70","92","49"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-07-13","74","96","49"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-07-14","77","96","53"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-07-15","75","94","56"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-07-16","72","91","55"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-07-17","75","97","50"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-07-18","81","104","55"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-07-19","83","104","58"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-07-20","81","102","56"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-07-21","78","102","54"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-07-22","80","101","58"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-07-23","80","100","60"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-07-24","81","101","59"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-07-25","82","102","61"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-07-26","80","101","60"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-07-27","79","101","57"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-07-28","80","100","56"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-07-29","81","104","59"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-07-30","85","105","63"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-07-31","81","99","65"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-08-01","81","101","67"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-08-02","81","103","62"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-08-03","81","98","61"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-08-04","80","99","59"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-08-05","83","101","61"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-08-06","81","99","60"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-08-07","75","95","56"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-08-08","74","91","54"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-08-09","78","98","58"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-08-10","81","100","62"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-08-11","82","103","59"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-08-12","81","103","59"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-08-13","80","101","58"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-08-14","81","102","60"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-08-15","82","102","63"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-08-16","83","101","63"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-08-17","80","98","63"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-08-18","76","96","58"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-08-19","76","96","53"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-08-20","73","94","50"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-08-21","72","91","51"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-08-22","72","92","50"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-08-23","75","95","51"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-08-24","79","98","59"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-08-25","80","96","66"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-08-26","78","96","60"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-08-27","75","94","58"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-08-28","73","88","60"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-08-29","69","80","60"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-08-30","64","75","58"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-08-31","64","76","56"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-09-01","61","72","52"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-09-02","63","81","49"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-09-03","64","83","45"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-09-04","66","87","47"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-09-05","67","89","46"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-09-06","68","92","45"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-09-07","74","94","54"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-09-08","72","92","54"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-09-09","69","92","48"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-09-10","69","94","45"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-09-11","73","98","48"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-09-12","80","102","59"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-09-13","81","103","64"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-09-14","76","97","56"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-09-15","77","102","56"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-09-16","82","105","58"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-09-17","83","103","64"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-09-18","80","102","59"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-09-19","81","104","62"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-09-20","75","96","58"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-09-21","62","72","56"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-09-22","60","66","50"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-09-23","61","73","52"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-09-24","66","84","47"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-09-25","70","87","54"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-09-26","71","93","54"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-09-27","68","87","51"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-09-28","65","83","49"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-09-29","65","89","47"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-09-30","70","94","51"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-10-01","72","94","52"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-10-02","70","91","53"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-10-03","66","85","49"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-10-04","62","77","54"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-10-05","67","87","50"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-10-06","61","74","51"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-10-07","62","76","49"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-10-08","63","85","46"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-10-09","63","83","49"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-10-10","55","63","47"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-10-11","52","61","47"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-10-12","53","66","39"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-10-13","55","72","37"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-10-14","59","76","44"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-10-15","61","81","44"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-10-16","61","82","44"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-10-17","65","85","45"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-10-18","64","79","50"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-10-19","66","84","50"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-10-20","68","88","51"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-10-21","55","68","43"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-10-22","61","68","55"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-10-23","60","71","45"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-10-24","56","73","41"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-10-25","56","71","43"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-10-26","53","61","49"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-10-27","51","59","42"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-10-28","53","64","40"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-10-29","53","60","47"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-10-30","46","59","35"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-10-31","46","62","32"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-11-01","51","68","34"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-11-02","58","67","44"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-11-03","57","64","45"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-11-04","56","69","42"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-11-05","53","68","37"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-11-06","54","66","44"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-11-07","53","60","43"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-11-08","50","68","35"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-11-09","45","60","32"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-11-10","41","57","28"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-11-11","40","54","31"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-11-12","40","54","28"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-11-13","42","61","27"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-11-14","39","58","25"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-11-15","41","58","28"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-11-16","42","55","27"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-11-17","46","54","37"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-11-18","48","61","37"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-11-19","49","62","38"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-11-20","54","60","48"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-11-21","54","70","40"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-11-22","43","58","33"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-11-23","50","74","32"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-11-24","54","70","38"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-11-25","54","68","43"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-11-26","53","68","39"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-11-27","56","75","41"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-11-28","55","71","42"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-11-29","50","72","38"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-11-30","49","63","33"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-12-01","53","58","42"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-12-02","53","66","42"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-12-03","52","65","41"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-12-04","55","61","43"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-12-05","59","69","51"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-12-06","57","64","50"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-12-07","54","72","41"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-12-08","49","63","39"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-12-09","51","62","42"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-12-10","49","61","35"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-12-11","42","61","31"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-12-12","42","53","31"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-12-13","42","60","27"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-12-14","46","61","32"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-12-15","50","67","34"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-12-16","53","64","45"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-12-17","57","72","42"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-12-18","51","58","45"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-12-19","49","64","40"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-12-20","51","69","38"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-12-21","52","77","36"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-12-22","48","72","31"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-12-23","47","64","35"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-12-24","50","65","36"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-12-25","53","60","45"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-12-26","55","62","49"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-12-27","52","65","44"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-12-28","54","64","44"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-12-29","55","66","46"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-12-30","53","79","38"
"USR0000CACT","ACTON CALIFORNIA, CA US","2000-12-31","50","62","39"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-01-01","55","65","47"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-01-02","59","66","49"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-01-03","59","67","48"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-01-04","54","66","41"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-01-05","53","65","42"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-01-06","53","71","38"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-01-07","50","72","36"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-01-08","46","59","42"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-01-09","47","61","36"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-01-10","41","58","29"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-01-11","41","46","38"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-01-12","40","45","32"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-01-13","41","56","31"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-01-14","40","51","31"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-01-15","38","48","30"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-01-16","38","45","33"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-01-17","42","50","36"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-01-18","45","56","32"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-01-19","49","57","40"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-01-20","49","59","38"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-01-21","49","54","43"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-01-22","48","61","34"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-01-23","44","63","31"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-01-24","40","47","33"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-01-25","40","54","30"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-01-26","36","40","32"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-01-27","38","47","31"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-01-28","40","54","28"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-01-29","44","54","37"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-01-30","45","52","37"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-01-31","46","52","36"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-02-01","51","60","40"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-02-02","51","62","39"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-02-03","58","69","43"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-02-04","62","75","52"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-02-05","60","81","46"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-02-06","51","69","38"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-02-07","39","45","30"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-02-08","38","52","27"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-02-09","40","52","26"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-02-10","41","48","36"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-02-11","41","48","36"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-02-12","41","45","36"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-02-13","38","47","34"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-02-14","39","53","30"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-02-15","40","56","28"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-02-16","43","56","29"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-02-17","48","54","43"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-02-18","47","56","42"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-02-19","50","58","42"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-02-20","44","53","35"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-02-21","48","66","31"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-02-22","47","62","31"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-02-23","37","51","26"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-02-24","39","48","26"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-02-25","45","49","42"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-02-26","43","46","40"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-02-27","44","48","40"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-02-28","43","53","34"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-03-01","46","58","36"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-03-02","44","59","32"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-03-03","47","61","33"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-03-04","48","57","41"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-03-05","51","63","45"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-03-06","49","56","43"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-03-07","52","65","43"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-03-08","51","66","37"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-03-09","48","58","37"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-03-10","47","59","36"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-03-11","44","56","33"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-03-12","50","60","38"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-03-13","51","70","35"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-03-14","53","72","36"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-03-15","55","71","38"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-03-16","52","68","38"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-03-17","57","70","46"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-03-18","60","79","43"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-03-19","62","80","45"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-03-20","63","83","47"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-03-21","61","77","44"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-03-22","52","67","42"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-03-23","57","73","45"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-03-24","58","79","41"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-03-25","56","72","41"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-03-26","57","76","41"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-03-27","60","79","43"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-03-28","64","83","48"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-03-29","64","80","48"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-03-30","65","85","49"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-03-31","63","82","46"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-04-01","56","70","44"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-04-02","53","63","46"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-04-03","48","57","40"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-04-04","47","56","41"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-04-05","46","59","33"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-04-06","47","61","31"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-04-07","42","47","33"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-04-08","42","58","28"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-04-09","38","50","27"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-04-10","45","60","30"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-04-11","45","52","35"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-04-12","49","65","35"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-04-13","53","72","34"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-04-14","52","71","33"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-04-15","56","76","35"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-04-16","59","80","39"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-04-17","61","86","37"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-04-18","58","75","42"
"USR0000CACT","ACTON CALIFORNIA, CA US","2001-04-19","49","61","34"
